Wall time,Step,Value
1582144513.115635,58516,90.0
1582144516.2268128,58588,69.0
1582144518.3340037,58619,29.0
1582144521.56985,58674,52.0
1582144521.5699384,58692,18.0
1582144522.6847348,58710,17.0
1582144523.7979946,58729,18.0
1582144524.9116335,58747,17.0
1582144529.0210664,58830,79.0
1582144530.145357,58849,18.0
1582144531.2671952,58868,18.0
1582144536.3849452,58971,98.0
1582144538.4936073,59029,56.0
1582144541.5904415,59084,52.0
1582144544.7529936,59138,51.0
1582144546.8619785,59195,55.0
1582144554.9331963,59361,158.0
1582144557.041141,59392,29.0
1582144567.1288097,59604,202.0
1582144601.182712,60319,681.0
1582144604.2925296,60375,53.0
1582144607.3974884,60442,64.0
1582144615.495983,60608,158.0
1582144626.6447434,60850,231.0
1582144628.7584352,60880,28.0
1582144632.864627,60981,97.0
1582144635.9716582,61037,53.0
1582144637.0935228,61066,28.0
1582144642.2129817,61154,83.0
1582144644.3297582,61194,38.0
1582144652.402701,61362,160.0
1582144661.478365,61559,188.0
1582144700.436263,62370,772.0
1582144718.5007555,62754,366.0
1582144766.3970616,63758,956.0
1582144771.4965398,63876,113.0
1582144789.5793405,64244,350.0
1582144794.7354882,64348,99.0
1582144808.8194528,64642,280.0
1582144817.9051697,64832,181.0
1582144842.8739161,65355,498.0
1582144950.7190633,67624,2161.0
1582144961.8223145,67861,226.0
1582144978.857447,68208,330.0
1582144982.963784,68300,88.0
1582144991.0516338,68462,154.0
1582145001.1084464,68670,198.0
1582145006.1970751,68784,109.0
1582145010.308744,68864,76.0
1582145020.3725145,69087,213.0
1582145024.4735,69172,81.0
1582145036.6188207,69415,231.0
1582145053.6838744,69765,333.0
1582145102.6721437,70807,993.0
1582145129.7131305,71372,538.0
1582145135.7983906,71496,118.0
1582145141.888994,71629,127.0
1582145146.97063,71720,86.0
1582145157.0292327,71939,209.0
1582145169.103778,72184,233.0
1582145199.1237655,72811,597.0
1582145217.1779125,73193,364.0
1582145223.2783105,73325,126.0
1582145236.3415227,73587,249.0
1582145261.3183098,74117,505.0
1582145285.4201558,74622,481.0
1582145291.51237,74753,125.0
1582145296.6095653,74852,94.0
1582145300.7019782,74935,79.0
1582145305.7977126,75035,95.0
1582145309.8905401,75118,79.0
1582145313.9862955,75204,82.0
1582145318.0736105,75285,77.0
1582145321.182251,75366,78.0
1582145324.290552,75427,58.0
1582145328.3842745,75501,70.0
1582145331.496971,75570,66.0
1582145335.583651,75644,70.0
1582145338.6823325,75720,73.0
1582145342.7911813,75789,65.0
1582145345.901118,75865,73.0
1582145350.0084665,75941,72.0
1582145353.1627543,76017,73.0
1582145357.2765,76090,69.0
1582145360.384278,76162,69.0
1582145364.5098042,76231,65.0
1582145367.6178107,76303,69.0
1582145371.7707636,76380,73.0
1582145375.8665085,76461,77.0
1582145379.97429,76547,82.0
1582145384.074155,76632,81.0
1582145388.1662283,76713,77.0
1582145392.2561662,76810,93.0
1582145396.354303,76896,82.0
1582145400.4621015,76973,73.0
1582145404.5798934,77052,75.0
1582145408.6843727,77142,86.0
1582145412.7779236,77219,73.0
1582145415.8989313,77295,73.0
1582145420.0006135,77373,74.0
1582145424.1008658,77450,73.0
1582145427.2078197,77530,77.0
1582145431.3061755,77607,73.0
1582145435.4028692,77684,73.0
1582145438.4961436,77761,74.0
1582145442.5972164,77835,70.0
1582145446.7101412,77912,73.0
1582145449.8326635,77988,73.0
1582145453.9320626,78069,77.0
1582145458.0223398,78159,86.0
1582145462.1380224,78244,81.0
1582145466.2380133,78325,77.0
1582145470.3411062,78404,75.0
1582145474.4307518,78489,81.0
1582145478.531353,78570,77.0
1582145482.640284,78659,85.0
1582145486.7479367,78745,82.0
1582145490.8465357,78822,73.0
1582145495.9428356,78920,93.0
1582145500.0463328,79010,86.0
1582145504.1349819,79096,82.0
1582145509.2364326,79199,98.0
1582145513.3307784,79282,79.0
1582145518.4207077,79381,94.0
1582145522.5646677,79471,86.0
1582145527.6545217,79577,101.0
1582145531.7414246,79662,81.0
1582145535.8199108,79752,86.0
1582145541.871523,79863,105.0
1582145545.9543097,79960,93.0
1582145552.0057275,80084,118.0
1582145652.6511154,82211,2026.0
1582145657.7614625,82313,97.0
1582145661.8482969,82394,77.0
1582145666.944437,82493,94.0
1582145671.043067,82582,85.0
1582145675.1455011,82667,81.0
1582145681.2843184,82786,113.0
1582145685.3907282,82884,94.0
1582145690.49314,82971,82.0
1582145694.6024182,83072,97.0
1582145700.692502,83199,121.0
1582146061.9941049,90790,7229.0
1582146068.1070378,90925,129.0
1582146073.1913912,91027,97.0
1582146076.286621,91090,60.0
1582146080.4146504,91171,77.0
1582146084.5074284,91262,87.0
1582146087.6457543,91310,45.0
1582146092.8485277,91416,101.0
1582146095.956842,91480,61.0
1582146100.0717542,91562,78.0
1582146103.171365,91623,58.0
1582146106.2740514,91703,77.0
1582146110.372445,91784,77.0
1582146112.4758022,91828,42.0
1582146115.5698996,91875,44.0
1582146117.6821296,91924,47.0
1582146119.791972,91976,50.0
1582146122.9063578,92024,45.0
1582146125.0298557,92067,41.0
1582146127.133912,92110,41.0
1582146129.2456172,92164,52.0
1582146132.3558497,92213,46.0
1582146134.470989,92259,44.0
1582146136.5816646,92306,45.0
1582146139.6865692,92366,57.0
1582146142.791867,92421,52.0
1582146144.8967018,92468,45.0
1582146147.0049329,92515,45.0
1582146150.1099439,92576,58.0
1582146152.214293,92623,45.0
1582146156.2988243,92695,68.0
1582146159.4091244,92762,64.0
1582146161.5146737,92817,53.0
1582146164.6275864,92869,49.0
1582146166.7392917,92917,46.0
1582146169.8411458,92975,55.0
1582146171.9779253,93018,41.0
1582146174.0897758,93058,38.0
1582146176.1964061,93110,50.0
1582146179.2998354,93166,53.0
1582146182.3959804,93228,59.0
1582146185.5046287,93284,53.0
1582146187.6025062,93336,50.0
1582146190.6852202,93394,55.0
1582146192.7814002,93447,51.0
1582146195.8660688,93507,57.0
1582146198.9435043,93559,49.0
1582146202.0213506,93629,67.0
1582146205.1079655,93697,65.0
1582146207.2124684,93737,38.0
1582146210.3039668,93797,57.0
1582146216.3668156,93913,110.0
1582146219.4529324,93993,77.0
1582146225.4994512,94101,102.0
1582146230.5628402,94219,113.0
1582146234.6674666,94304,81.0
1582146238.770588,94383,75.0
1582146244.8800662,94502,113.0
1582146248.9838908,94588,82.0
1582146254.1385012,94690,97.0
1582146263.1968997,94896,197.0
1582146273.268292,95088,182.0
1582146326.164699,96213,1072.0
1582146335.2423496,96404,182.0
1582146341.339763,96527,117.0
1582146346.4277456,96629,97.0
1582146349.5348446,96689,57.0
1582146353.638539,96774,81.0
1582146357.748319,96856,78.0
1582146360.8490098,96930,71.0
1582146364.9816213,97012,78.0
1582146369.100482,97100,84.0
1582146373.1940076,97169,65.0
1582146377.2904363,97267,94.0
1582146382.380224,97357,85.0
1582146386.476939,97448,87.0
1582146390.5786977,97539,87.0
1582146395.6694617,97636,92.0
1582146400.8831758,97742,101.0
1582146405.9887526,97856,109.0
1582146415.060365,98030,165.0
1582146443.0377853,98629,571.0
1582146448.133763,98728,94.0
1582146640.6602314,102775,3854.0
1582146650.809889,102995,210.0
1582146668.8805888,103371,358.0
1582146690.9004905,103842,449.0
1582146703.9487329,104103,248.0
1582146720.9810297,104464,344.0
1582146725.106485,104547,79.0
1582146733.2794194,104725,170.0
