Wall time,Step,Value
1582136874.5309744,6141,38.0
1582136880.504983,6255,35.0
1582136883.4932952,6312,30.0
1582136886.4764903,6366,32.0
1582136888.093904,6395,29.0
1582136890.2138422,6435,40.0
1582136891.5711339,6462,27.0
1582136894.1843739,6512,50.0
1582136895.795213,6540,28.0
1582136897.7797978,6578,16.0
1582136899.6478467,6610,32.0
1582136901.509116,6645,35.0
1582136903.62164,6689,44.0
1582136904.7525415,6709,20.0
1582136907.1200309,6750,41.0
1582136909.4805741,6795,45.0
1582136911.0981402,6827,32.0
1582136912.4673734,6853,26.0
1582136913.8364792,6876,23.0
1582136919.7313695,6989,38.0
1582136921.8527591,7026,37.0
1582136924.8624506,7080,28.0
1582136926.9857028,7122,42.0
1582136930.227825,7182,34.0
1582136934.584065,7263,27.0
1582136937.8186846,7324,35.0
1582136940.1763976,7366,42.0
1582136941.7988656,7397,31.0
1582136944.4059837,7446,49.0
1582136946.0215888,7478,32.0
1582136951.7460933,7587,62.0
1582136955.9870281,7665,37.0
1582136957.3600903,7693,28.0
1582136961.0928438,7761,44.0
1582136964.22464,7823,62.0
1582136966.3452048,7864,41.0
1582136967.9617586,7891,27.0
1582136970.06534,7930,39.0
1582136971.9409628,7966,36.0
1582136976.0669103,8046,80.0
1582136977.6871417,8076,30.0
1582136979.7998955,8117,41.0
1582136984.396604,8204,29.0
1582136986.0104103,8231,27.0
1582136988.3691494,8277,46.0
1582136990.7427654,8321,44.0
1582136994.7336981,8395,36.0
1582136996.6015742,8431,36.0
1582136997.9773114,8459,28.0
1582137001.5239217,8521,31.0
1582137002.890456,8548,27.0
1582137004.2578063,8574,26.0
1582137006.3720536,8612,38.0
1582137010.85685,8699,46.0
1582137014.584268,8769,32.0
1582137017.4441226,8820,51.0
1582137020.923677,8888,33.0
1582137022.5442119,8916,28.0
1582137025.7833333,8976,29.0
1582137027.1481528,9000,24.0
1582137029.2659051,9040,40.0
1582137030.8808246,9072,32.0
1582137035.3571825,9158,45.0
1582137037.467808,9196,38.0
1582137039.5887926,9238,42.0
1582137041.705614,9275,37.0
1582137043.8285909,9315,40.0
1582137045.1979535,9344,29.0
1582137046.559818,9367,23.0
1582137048.4291637,9403,36.0
1582137051.5537016,9462,59.0
1582137054.6781712,9524,62.0
1582137058.8062708,9603,79.0
1582137059.9284081,9623,20.0
1582137065.556738,9729,38.0
1582137068.6804044,9787,58.0
1582137070.5584726,9820,33.0
1582137073.9284449,9885,65.0
1582137077.798141,9964,79.0
1582137080.656157,10017,53.0
1582137082.291766,10048,31.0
1582137084.1801674,10080,32.0
1582137085.794585,10110,30.0
1582137090.277313,10198,26.0
1582137091.894784,10228,30.0
1582137095.135894,10289,35.0
1582137096.7544372,10316,27.0
1582137100.6096823,10389,15.0
1582137104.8458776,10466,33.0
1582137106.21264,10492,26.0
1582137109.7171116,10557,25.0
1582137110.0877323,10563,6.0
1582137112.7036932,10613,50.0
1582137115.3126287,10663,50.0
1582137118.1661918,10718,55.0
1582137123.7777214,10822,44.0
1582137127.9088225,10903,81.0
1582137129.2805653,10929,26.0
1582137130.6532536,10953,24.0
1582137132.266979,10983,30.0
1582137134.6309984,11027,44.0
1582137136.4995334,11063,36.0
1582137138.117883,11090,27.0
1582137139.4806435,11118,28.0
1582137145.3327665,11230,112.0
1582137148.192796,11286,56.0
1582137149.820537,11317,31.0
1582137151.6889546,11352,35.0
1582137153.3041492,11381,29.0
1582137155.6726165,11429,48.0
1582137160.1517158,11513,52.0
1582137162.017499,11549,36.0
1582137163.6549034,11578,29.0
1582137165.312091,11609,31.0
1582137167.198048,11643,34.0
1582137168.5735946,11666,23.0
1582137170.93997,11714,48.0
1582137175.1694102,11791,33.0
1582137176.7900078,11824,33.0
1582137178.4146366,11853,29.0
1582137180.2799823,11889,36.0
1582137185.9023056,11994,41.0
1582137187.5171442,12023,29.0
1582137188.6296453,12044,21.0
1582137190.2440848,12073,29.0
1582137192.3609219,12113,40.0
1582137194.478833,12151,38.0
1582137201.082054,12279,36.0
1582137203.699597,12328,49.0
1582137205.5655754,12362,34.0
1582137208.8040986,12421,33.0
1582137210.9285955,12462,41.0
1582137218.1619723,12601,83.0
1582137219.279162,12624,23.0
1582137220.8926625,12652,28.0
1582137222.759195,12686,34.0
1582137230.3643103,12831,46.0
1582137233.233346,12888,57.0
1582137234.8463283,12918,30.0
1582137238.0825613,12978,27.0
1582137241.7011702,13049,71.0
1582137245.4768903,13116,39.0
1582137247.0884616,13148,32.0
1582137248.4589016,13173,25.0
1582137251.3248217,13228,55.0
1582137253.4474065,13266,38.0
1582137255.5602136,13307,41.0
1582137259.7800407,13385,52.0
1582137262.6442094,13444,59.0
1582137267.3628447,13531,40.0
1582137268.723754,13557,26.0
1582137270.0926168,13583,26.0
1582137272.708822,13633,50.0
1582137276.4407551,13702,38.0
1582137277.8113627,13728,26.0
1582137280.4231677,13775,47.0
1582137281.538879,13795,20.0
1582137283.15188,13826,31.0
1582137285.0109334,13863,37.0
1582137289.865587,13954,29.0
1582137291.4827807,13982,28.0
1582137292.8462412,14008,26.0
1582137294.9606092,14046,38.0
1582137296.336491,14070,24.0
1582137297.70012,14099,29.0
1582137299.0668209,14124,25.0
1582137300.936318,14156,32.0
1582137303.3051527,14200,44.0
1582137306.8073425,14267,44.0
1582137311.7919416,14360,48.0
1582137312.658848,14377,17.0
1582137314.2751298,14409,32.0
1582137318.2646005,14482,34.0
1582137319.3854115,14502,20.0
1582137324.3705964,14597,43.0
1582137326.5358708,14637,40.0
1582137328.4033864,14670,33.0
1582137329.5225747,14692,22.0
1582137331.3899941,14728,36.0
1582137332.755634,14752,24.0
1582137339.3520377,14876,55.0
1582137341.2167516,14911,35.0
1582137342.335603,14932,21.0
1582137343.4539359,14954,22.0
1582137344.5664065,14974,20.0
1582137345.9370153,14997,23.0
1582137348.3138933,15041,44.0
1582137352.5605087,15120,52.0
1582137354.1788974,15153,33.0
1582137355.5546527,15176,23.0
1582137357.4304552,15213,37.0
1582137359.296662,15246,33.0
1582137360.9172478,15279,33.0
1582137363.053326,15315,36.0
1582137364.178228,15337,22.0
1582137365.8108866,15366,29.0
1582137367.4287384,15395,29.0
1582137368.7949424,15422,27.0
1582137371.411083,15471,49.0
1582137374.648195,15533,36.0
1582137376.0114737,15559,26.0
1582137379.7471957,15628,35.0
1582137381.3610568,15655,27.0
1582137389.2841854,15807,46.0
1582137392.7818117,15871,23.0
1582137395.1416736,15915,44.0
1582137396.7610514,15948,33.0
1582137398.3768606,15977,29.0
1582137400.2545283,16011,34.0
1582137400.8802702,16024,13.0
1582137402.7406023,16058,34.0
1582137404.1103985,16082,24.0
1582137408.9752996,16171,32.0
1582137410.0909057,16190,19.0
1582137411.7107868,16222,32.0
1582137412.8343532,16242,20.0
