Wall time,Step,Value
1582147469.0960932,13455,36.0
1582147469.0961313,13484,29.0
1582147469.0961626,13522,38.0
1582147475.932322,13595,73.0
1582147475.9323635,13627,32.0
1582147475.9323983,13661,34.0
1582147475.932429,13693,32.0
1582147482.5344656,13726,33.0
1582147482.53451,13790,64.0
1582147489.376132,13835,45.0
1582147489.3761878,13871,36.0
1582147489.3762352,13912,41.0
1582147489.3762767,13939,27.0
1582147495.9878213,13994,55.0
1582147495.9878664,14037,43.0
1582147502.7286777,14082,45.0
1582147502.7287197,14140,58.0
1582147502.7287502,14174,34.0
1582147509.4642642,14243,69.0
1582147509.4643052,14272,29.0
1582147509.46434,14330,58.0
1582147516.216881,14362,32.0
1582147516.216943,14390,28.0
1582147516.2170103,14438,48.0
1582147523.0494719,14494,56.0
1582147523.0495102,14531,37.0
1582147523.0495427,14578,47.0
1582147529.6671245,14611,33.0
1582147529.6671722,14687,76.0
1582147536.2836342,14762,75.0
1582147536.283672,14800,38.0
1582147543.0246046,14859,59.0
1582147543.0246408,14885,26.0
1582147543.0246725,14929,44.0
1582147549.6325212,14978,49.0
1582147549.6325643,15033,55.0
1582147556.2310112,15113,80.0
1582147556.2310548,15182,69.0
1582147562.8583138,15276,94.0
1582147562.8583553,15327,51.0
1582147569.5889628,15378,51.0
1582147569.5890055,15438,60.0
1582147569.5890598,15479,41.0
1582147576.3127298,15516,37.0
1582147576.3127723,15567,51.0
1582147576.3128104,15608,41.0
1582147582.9183054,15681,73.0
1582147582.918344,15716,35.0
1582147589.5333836,15807,91.0
1582147589.533424,15848,41.0
1582147596.2855403,15922,74.0
1582147596.2856212,15958,36.0
1582147596.285683,15998,40.0
1582147602.9762144,16034,36.0
1582147602.9762568,16084,50.0
1582147609.588788,16136,52.0
1582147609.5888345,16218,82.0
1582147616.305388,16262,44.0
1582147616.305431,16323,61.0
1582147616.3054638,16369,46.0
1582147623.0440624,16400,31.0
1582147623.044123,16458,58.0
1582147623.0441666,16494,36.0
1582147629.5462024,16535,41.0
1582147636.2776463,16641,106.0
1582147636.277691,16703,62.0
1582147636.2777295,16756,53.0
1582147643.0128205,16807,51.0
1582147643.0128582,16837,30.0
1582147643.0128877,16873,36.0
1582147649.4967322,16931,58.0
1582147656.3371189,17039,108.0
1582147656.3371742,17074,35.0
1582147656.337227,17114,40.0
1582147656.3372731,17149,35.0
1582147662.8248966,17214,65.0
1582147669.439058,17307,93.0
1582147676.0531347,17408,101.0
1582147676.053206,17466,58.0
1582147676.053258,17499,33.0
1582147682.7381608,17582,83.0
1582147682.7382095,17643,61.0
1582147689.3414474,17713,70.0
1582147689.3414917,17758,45.0
1582147696.0856192,17805,47.0
1582147696.0856638,17850,45.0
1582147702.5835264,17920,70.0
1582147702.5835826,18005,85.0
1582147709.1877823,18068,63.0
1582147709.1878598,18132,64.0
1582147715.680918,18203,71.0
1582147722.159698,18362,159.0
1582147728.8903794,18440,78.0
1582147728.8904212,18499,59.0
1582147728.8904502,18528,29.0
1582147735.3690283,18629,101.0
1582147741.8617105,18771,142.0
1582147748.4847944,18857,86.0
1582147748.4848459,18939,82.0
1582147754.9735026,19045,106.0
1582147761.4469254,19150,105.0
1582147774.4956756,19337,187.0
1582147774.4957337,19436,99.0
1582147780.970373,19525,89.0
1582147787.4420862,19678,153.0
1582147793.9369533,19820,142.0
1582147800.4265487,19911,91.0
1582147807.0509107,20016,105.0
1582147807.0509565,20083,67.0
1582147813.6430368,20160,77.0
1582147813.643083,20212,52.0
1582147820.1367517,20261,49.0
1582147826.7364614,20405,144.0
1582147826.7365146,20478,73.0
1582147833.2121024,20524,46.0
1582147839.8384478,20619,95.0
1582147839.838492,20688,69.0
1582147846.471809,20791,103.0
1582147846.4718504,20851,60.0
1582147853.1015532,20888,37.0
1582147853.1016033,20964,76.0
1582147859.5945091,21099,135.0
1582147866.1033869,21205,106.0
1582147879.096838,21462,257.0
1582147879.0968747,21490,28.0
1582147885.5907614,21575,85.0
1582147898.577814,21792,217.0
1582147898.5778632,21840,48.0
1582147905.0937903,21990,150.0
1582147918.1107802,22148,158.0
1582147918.110831,22251,103.0
1582147924.6174328,22321,70.0
1582147931.2643268,22403,82.0
1582147931.2643783,22481,78.0
1582147950.777682,22851,370.0
1582147950.77773,22872,21.0
1582147957.3477263,23009,137.0
1582147970.2235024,23171,162.0
1582147976.6994216,23299,128.0
1582147989.7830443,23559,260.0
1582147989.7830884,23610,51.0
1582147989.7831242,23677,67.0
1582147996.2538755,23721,44.0
1582148009.218345,23961,240.0
1582148009.2184205,24063,102.0
1582148015.7198422,24136,73.0
1582148022.2155263,24241,105.0
1582148028.8121207,24344,103.0
1582148028.8121686,24432,88.0
1582148048.0184798,24809,377.0
1582148054.4844136,24937,128.0
1582148060.9775136,25043,106.0
1582148073.8140044,25277,234.0
1582148080.289425,25362,85.0
1582148087.0006106,25504,142.0
1582148087.0006466,25522,18.0
1582148087.0006785,25569,47.0
1582148093.6237338,25606,37.0
1582148093.6237783,25688,82.0
1582148100.2267745,25797,109.0
1582148100.2268507,25836,39.0
1582148106.9864273,25862,26.0
1582148106.9864745,25925,63.0
1582148106.986522,25974,49.0
1582148126.485485,26246,272.0
1582148126.485571,26310,64.0
1582148126.4856431,26367,57.0
1582148132.9674613,26437,70.0
1582148139.5775867,26503,66.0
1582148139.5776637,26549,46.0
1582148146.0677342,26631,82.0
1582148152.5491982,26815,184.0
1582148159.158533,26892,77.0
1582148159.1585877,26977,85.0
1582148184.8821096,27436,459.0
1582148197.7191017,27693,257.0
1582148204.3770926,27859,166.0
1582148217.218336,28094,235.0
1582148223.8379102,28176,82.0
1582148223.8379705,28273,97.0
1582148230.335068,28376,103.0
1582148243.3136551,28552,176.0
1582148243.313704,28650,98.0
1582148249.7987754,28749,99.0
1582148256.344035,28812,63.0
1582148262.984905,28997,185.0
1582148262.9849465,29052,55.0
1582148275.8370712,29204,152.0
1582148288.709765,29474,270.0
1582148301.5548115,29781,307.0
1582148308.048547,29926,145.0
1582148320.8811917,30141,215.0
1582148327.3630776,30308,167.0
1582148333.8549724,30461,153.0
1582148346.7572112,30599,138.0
1582148378.7161086,31356,757.0
1582148391.5611715,31488,132.0
1582148461.833914,32982,1494.0
1582148481.3195825,33283,301.0
1582148481.319625,33353,70.0
1582148481.3196533,33377,24.0
1582148570.7571485,35163,1786.0
1582148666.6917093,37011,1848.0
1582148673.4082913,37125,114.0
1582148673.4083316,37173,48.0
1582148673.4083703,37235,62.0
1582148698.9626768,37720,485.0
1582148705.4778383,37773,53.0
1582148711.9690099,37969,196.0
1582148724.8084564,38252,283.0
1582148763.2288222,39009,757.0
1582148782.4523363,39400,391.0
1582148808.2186654,39896,496.0
1582148814.7200625,40057,161.0
1582148834.067745,40384,327.0
1582148840.5670598,40506,122.0
1582148866.2552571,41014,508.0
1582148866.2552998,41075,61.0
1582148872.743987,41205,130.0
1582148879.2489672,41276,71.0
1582148943.2230759,42587,1311.0
1582148956.0690904,42858,271.0
1582149019.973787,44071,1213.0
1582149039.2112103,44440,369.0
1582149045.6895924,44651,211.0
1582149090.4413452,45487,836.0
1582149167.1080465,46998,1511.0
1582149224.5972936,48236,1238.0
1582149326.6982014,50235,1999.0
1582149371.8570142,51093,858.0
1582149371.8570516,51125,32.0
1582149371.8570786,51141,16.0
1582149371.857109,51198,57.0
1582149378.3430202,51264,66.0
1582149384.8215327,51338,74.0
1582149391.4191818,51513,175.0
1582149391.4192202,51545,32.0
1582149398.0316749,51601,56.0
1582149398.0317326,51643,42.0
1582149411.0069644,51852,209.0
1582149430.2739656,52334,482.0
1582149436.885289,52431,97.0
1582149436.8853278,52472,41.0
1582149443.377927,52605,133.0
1582149456.244959,52781,176.0
1582149462.8624606,52872,91.0
1582149462.8625178,52887,15.0
1582149469.4761505,53004,117.0
1582149469.4761956,53071,67.0
1582149476.194215,53175,104.0
1582149476.1942499,53186,11.0
1582149476.194277,53206,20.0
1582149482.7099855,53347,141.0
1582149489.36678,53399,52.0
1582149489.3668182,53416,17.0
1582149617.0187278,55955,2539.0
1582149713.012994,57961,2006.0
1582149891.8286731,61477,3516.0
1582149904.7021847,61813,336.0
1582149911.298694,61865,52.0
1582149911.2987368,61923,58.0
1582149930.5069304,62320,397.0
1582149936.9992747,62340,20.0
1582149943.4877808,62554,214.0
1582149950.0862453,62618,64.0
1582149950.0862887,62690,72.0
1582150447.8116474,72690,10000.0
1582150951.7073216,82690,10000.0
1582151449.4501717,92690,10000.0
