Wall time,Step,Value
1582146754.6351123,342,4.268019199371338
1582146762.4437757,441,4.684071063995361
1582146762.447349,468,5.29918098449707
1582146778.0849245,720,6.092934608459473
1582146778.088382,747,5.638338088989258
1582146792.9848676,927,5.971969127655029
1582146792.9860027,936,5.97163200378418
1582146792.9942312,999,6.661860942840576
1582146800.3418067,1134,6.14134407043457
1582146814.3126154,1422,8.665340423583984
1582146828.7169127,1638,6.998966217041016
1582146828.721723,1674,7.1748857498168945
1582146828.7231097,1683,7.554331302642822
1582146835.8030427,1782,7.424313545227051
1582146849.7314525,1998,11.21236801147461
1582146856.5711288,2106,8.833514213562012
1582146856.5808256,2178,10.717996597290039
1582146863.5456889,2250,9.23311996459961
1582146870.3981085,2385,9.691944122314453
1582146877.4567163,2475,8.530868530273438
1582146884.5004022,2682,10.876598358154297
1582146884.5029924,2700,9.741720199584961
1582146898.0697975,2898,10.588123321533203
1582146898.0732672,2925,11.139727592468262
1582146904.9219196,2997,12.002117156982422
1582146904.9304206,3060,11.40847396850586
1582146911.6469958,3159,12.33363151550293
1582146911.6542535,3213,11.646153450012207
1582146918.4974854,3276,12.645040512084961
1582146932.423624,3483,10.789896011352539
1582146932.4343913,3564,10.591504096984863
1582146946.292401,3852,12.53963565826416
1582146953.3802214,3915,10.684832572937012
1582146973.8426738,4329,12.519346237182617
1582146980.8034382,4374,11.682007789611816
1582146980.808337,4410,10.696732521057129
1582146980.815471,4464,11.544797897338867
1582146987.535292,4590,15.878313064575195
1582146994.3896914,4671,11.720699310302734
1582146994.39082,4680,12.815303802490234
1582146994.3919854,4689,13.194352149963379
1582146994.3931506,4698,14.41678237915039
1582147001.37397,4779,10.520893096923828
1582147001.3870525,4869,12.233147621154785
1582147008.247448,4914,13.757527351379395
1582147008.2566218,4986,14.068931579589844
1582147015.2076032,5094,11.721656799316406
1582147022.0618434,5184,12.929313659667969
1582147028.9175005,5292,15.281468391418457
1582147042.7343593,5553,14.137983322143555
1582147042.7376454,5580,14.52003288269043
1582147042.744188,5625,15.329996109008789
1582147056.290644,5778,14.96976089477539
1582147056.2934089,5796,14.194816589355469
1582147056.2991939,5841,14.755906105041504
1582147056.3042316,5877,15.958213806152344
1582147063.2662408,5931,13.427555084228516
1582147076.8480434,6210,15.846711158752441
1582147076.8515308,6237,16.1572208404541
1582147076.858525,6291,14.615165710449219
1582147083.7195218,6354,14.202890396118164
1582147083.7224374,6372,18.064586639404297
1582147097.425498,6624,14.63868522644043
1582147097.432323,6678,16.16049575805664
1582147104.1709967,6804,17.443683624267578
1582147110.8834207,6840,16.374530792236328
1582147117.6306868,7002,15.42790412902832
1582147124.6227074,7065,15.080035209655762
1582147124.6238859,7074,12.298040390014648
1582147124.6303089,7119,13.648709297180176
1582147131.5098476,7290,15.05025577545166
1582147138.3566344,7335,14.645292282104492
1582147138.3602018,7362,15.898457527160645
