Wall time,Step,Value
1582151877.7817662,1024,5.458540916442871
1582151940.0537305,2048,6.727813243865967
1582151998.5789237,3072,9.16221809387207
1582152055.483511,4096,10.564557075500488
1582152110.7282252,5120,12.528882026672363
1582152165.5451694,6144,13.65067195892334
1582152219.7900205,7168,14.755096435546875
1582152273.653932,8192,18.051864624023438
1582152327.3220117,9216,17.841163635253906
1582152380.3194082,10240,21.485158920288086
1582152432.8247166,11264,25.452877044677734
1582152485.0762694,12288,28.73788833618164
1582152537.0704482,13312,27.490442276000977
1582152588.661698,14336,35.46575927734375
1582152639.5574853,15360,42.995548248291016
1582152690.6517584,16384,41.35382843017578
1582152742.2141728,17408,41.00921630859375
1582152793.5579374,18432,40.26985168457031
1582152845.4041765,19456,34.85304641723633
1582152896.3784604,20480,45.10786056518555
1582152947.3219798,21504,45.61174011230469
1582152998.4518802,22528,46.13280487060547
1582153049.7871387,23552,44.25010299682617
1582153100.6397674,24576,48.61756896972656
1582153151.7036073,25600,45.93470001220703
1582153202.8844445,26624,45.097328186035156
1582153253.8500183,27648,48.312416076660156
1582153305.374972,28672,44.207820892333984
1582153356.8548558,29696,42.60564422607422
1582153407.8302493,30720,51.02435302734375
1582153458.9177096,31744,48.20426559448242
1582153509.9875052,32768,49.3673210144043
1582153560.8039267,33792,52.121238708496094
1582153611.9814236,34816,49.107940673828125
1582153663.1091695,35840,49.448768615722656
1582153714.4612389,36864,46.39004898071289
1582153765.4538574,37888,51.794830322265625
1582153816.355336,38912,53.87241744995117
1582153867.1892588,39936,54.243507385253906
1582153919.3380363,40960,40.78622055053711
1582153970.8627264,41984,47.869964599609375
1582154021.7413025,43008,55.05118942260742
1582154073.5967324,44032,46.384307861328125
1582154124.6017494,45056,55.67216491699219
1582154175.7616227,46080,51.130645751953125
1582154227.024982,47104,54.46885681152344
1582154278.1514971,48128,54.78840255737305
1582154329.0388165,49152,56.97412109375
1582154380.317222,50176,51.852447509765625
1582154431.1403642,51200,57.618499755859375
1582154482.0719128,52224,56.0543212890625
1582154532.9168582,53248,58.2601318359375
1582154583.8027954,54272,58.594547271728516
1582154634.9214709,55296,55.07799530029297
1582154685.9380498,56320,59.22943115234375
1582154736.9701664,57344,57.676734924316406
1582154787.875353,58368,59.8673095703125
1582154839.0498934,59392,58.13506317138672
1582154890.1040885,60416,56.560794830322266
1582154941.2288249,61440,56.76630401611328
1582154992.1332276,62464,59.2984733581543
1582155043.0102587,63488,61.29939270019531
1582155093.8655329,64512,61.630741119384766
1582155144.6563337,65536,60.060569763183594
1582155195.5107458,66560,62.21216583251953
1582155246.5921597,67584,60.561561584472656
1582155297.659534,68608,59.43017578125
1582155348.5431457,69632,63.09228515625
1582155399.550937,70656,61.30281066894531
1582155450.580776,71680,61.508399963378906
1582155501.4767194,72704,63.949989318847656
1582155552.3295093,73728,64.22645568847656
1582155603.5217197,74752,62.4196662902832
1582155654.4227877,75776,64.82159423828125
1582155705.2113533,76800,65.06866455078125
1582155756.292457,77824,61.13493347167969
1582155807.1639662,78848,65.68995666503906
1582155858.01733,79872,65.94043731689453
1582155909.0749362,80896,64.10245513916016
1582155959.890325,81920,66.41810607910156
1582156010.893783,82944,66.81269836425781
1582156062.039205,83968,64.97282409667969
1582156112.9168198,84992,67.37466430664062
1582156163.9191065,86016,65.4007568359375
1582156214.9942374,87040,63.50102996826172
1582156265.7290578,88064,65.90573120117188
1582156316.7865508,89088,63.752159118652344
1582156367.6535122,90112,68.59042358398438
1582156418.4746203,91136,68.65203857421875
1582156469.4007509,92160,69.1163101196289
1582156520.353604,93184,67.1370849609375
1582156571.4186747,94208,67.2950210571289
1582156622.352254,95232,69.89896392822266
1582156673.1425629,96256,70.16075134277344
1582156724.3933048,97280,68.160400390625
1582156775.4060395,98304,68.38480377197266
1582156826.361446,99328,68.61285400390625
1582156877.2338996,100352,71.15448760986328
