Wall time,Step,Value
1648149561.6651852,10106,13344.6142578125
1648149732.5784774,10259,13381.7021484375
1648149897.4361956,10407,13436.658203125
1648150067.2768016,10560,13449.6806640625
1648150232.5097184,10709,13502.3359375
1648150403.2946162,10862,13433.4462890625
1648150562.2925029,11004,13325.1943359375
1648150726.541348,11151,13531.29296875
1648150891.102947,11299,13534.419921875
1648151051.6313286,11443,13552.599609375
1648151221.0525558,11595,13588.76953125
1648151387.9063306,11745,13567.22265625
1648151560.5151463,11900,13615.2412109375
1648151725.9700122,12049,13649.66015625
1648151901.319297,12207,13659.5546875
1648152068.500691,12357,13835.41015625
1648152247.5700262,12519,13574.60546875
1648152429.8993719,12684,13754.0263671875
1648152611.0940273,12848,13732.6474609375
1648152787.5466766,13007,13631.1728515625
1648152983.4079416,13184,13675.87109375
1648153176.3441746,13358,13715.3681640625
1648153348.5828614,13513,13694.341796875
1648153522.9146066,13670,13690.6962890625
1648153696.6445863,13826,13709.912109375
1648153863.6298585,13977,13907.650390625
1648154041.6407588,14137,13761.958984375
1648154215.778054,14293,13775.5
1648154385.6629229,14446,13785.2158203125
1648154550.2790787,14594,13797.3642578125
1648154709.6377897,14737,13953.3916015625
1648154870.6881027,14882,14104.6435546875
1648155047.6243868,15040,14124.6689453125
1648155244.436419,15218,14139.13671875
1648155408.3107376,15365,14146.443359375
1648155565.4166121,15506,14012.7763671875
1648155736.4405942,15659,13901.2236328125
1648155919.5393546,15824,13905.685546875
1648156085.311699,15973,13917.591796875
1648156258.4384744,16129,13922.3232421875
1648156419.9502792,16274,13940.3330078125
1648156606.5841222,16442,14231.0263671875
1648156779.9495847,16598,14245.0078125
1648156945.0187027,16746,14288.158203125
1648157118.0863225,16901,14451.7587890625
1648157284.502627,17050,14450.4150390625
1648157455.5886793,17204,14452.8486328125
1648157630.2971692,17361,14461.2158203125
1648157808.8832073,17522,14491.927734375
1648157981.6119246,17678,14351.595703125
1648158152.4704068,17832,14366.1513671875
1648158321.918191,17984,14521.8359375
1648158495.0652478,18140,14515.1708984375
1648158659.17509,18287,14514.3115234375
1648158826.9260905,18438,14507.400390625
1648158995.3423753,18590,14517.1494140625
1648159164.8421612,18741,14502.830078125
1648159343.2974713,18901,14497.6162109375
1648159500.3007834,19042,14493.08984375
1648159680.639753,19204,14483.95703125
1648159849.3486524,19356,14634.4169921875
1648160020.1673458,19509,14785.1416015625
1648160196.3008401,19668,14798.4189453125
1648160379.5694356,19833,14662.919921875
1648160548.1129923,19984,14670.1259765625
1648160719.9601367,20138,14650.3564453125
1648160891.3104544,20292,14642.5849609375
1648161065.1111515,20449,14631.8916015625
1648161224.339586,20591,14626.609375
1648161403.6438515,20752,14631.873046875
1648161564.2646503,20896,14638.2451171875
1648161735.7847428,21051,14624.2314453125
1648161894.847019,21194,14507.4609375
1648162067.2310545,21349,14509.1591796875
1648162248.55117,21512,14661.0302734375
1648162413.2435215,21660,14664.5556640625
1648162587.0406282,21816,14662.806640625
1648162750.427117,21963,14669.9248046875
1648162925.3038774,22120,14673.791015625
1648163084.742871,22263,14673.267578125
1648163249.7187755,22411,14526.384765625
1648163422.4363058,22566,14388.302734375
1648163592.780734,22719,14386.09375
1648163747.2556329,22857,14387.9501953125
1648163906.7891603,23000,14402.5830078125
1648164079.1825068,23155,14409.251953125
1648164255.3415048,23314,14265.0205078125
1648164423.3581345,23464,14253.916015625
1648164592.6484919,23616,14384.431640625
1648164766.2592242,23772,14395.681640625
1648164929.091625,23918,14399.986328125
1648165048.4087212,24024,14247.9501953125
1648165215.970018,24175,14100.8974609375
1648165387.586398,24329,14093.6513671875
1648165567.2617996,24491,14088.97265625
1648165732.7412508,24640,14084.58203125
1648165905.935583,24796,14105.96875
1648166075.203795,24947,14214.4560546875
1648166204.8030984,25063,14051.8974609375
1648166366.9487233,25208,14058.2138671875
1648166532.3014216,25356,14059.177734375
1648166695.0713296,25502,14061.3251953125
1648166865.2721133,25655,14066.4990234375
1648167032.9484074,25806,14063.3447265625
1648167195.1767762,25951,14072.0966796875
1648167356.3653562,26096,14228.7392578125
1648167528.4409542,26251,14371.435546875
1648167688.2391047,26394,14241.58203125
1648167862.4079614,26550,14242.96875
1648168041.0393229,26711,14234.5078125
1648168232.465247,26884,14228.8671875
1648168358.296051,26996,14225.416015625
1648168517.7116592,27139,14244.68359375
1648168688.4759235,27292,14248.5146484375
1648168861.3758197,27447,14240.7734375
1648169032.9365542,27601,14236.6962890625
1648169204.4320667,27755,14239.9638671875
1648169397.6272702,27929,14395.3779296875
1648169595.558248,28107,14259.4111328125
1648169765.6122224,28260,14269.40234375
1648169926.3187826,28404,14279.0537109375
1648170096.4613664,28556,14272.6982421875
1648170264.2033315,28707,14294.8203125
1648170431.1161668,28857,14467.9150390625
1648170603.329438,29012,14457.4609375
1648170731.2666416,29125,14301.3642578125
1648170905.8606234,29281,14307.9921875
1648171078.7214432,29437,14300.5322265625
1648171238.801908,29580,14301.6630859375
1648171407.5265138,29732,14296.671875
1648171576.0247624,29883,14295.5234375
1648171734.8586755,30025,14154.7001953125
1648171903.9541607,30177,14287.708984375
1648172077.6390228,30333,14292.4501953125
1648172234.8772485,30474,14310.8837890625
1648172401.1954987,30624,14171.6083984375
1648172572.0176258,30778,14337.859375
1648172734.6743553,30925,14323.2138671875
1648172898.8695757,31072,14316.650390625
1648173063.5175955,31219,14308.20703125
1648173226.521954,31365,14311.0380859375
1648173393.2711518,31514,14474.716796875
1648173555.5930185,31660,14469.431640625
1648173723.7316606,31811,14607.5966796875
1648173887.5499175,31957,14602.9267578125
1648174049.3360202,32102,14593.9794921875
1648174202.272455,32239,14592.2001953125
1648174367.8676653,32387,14442.841796875
1648174546.847055,32548,14442.6484375
1648174713.9667597,32698,14447.1171875
1648174867.443452,32835,14593.2138671875
1648175021.899682,32973,14454.2998046875
1648175188.9191778,33123,14316.2099609375
1648175355.8827853,33273,14330.1103515625
1648175516.012066,33416,14330.79296875
1648175677.2966468,33560,14330.5185546875
1648175840.790833,33707,14468.5146484375
1648176006.050647,33855,14469.6982421875
1648176164.5894737,33998,14471.8984375
1648176316.1301262,34133,14467.41015625
1648176476.5528605,34277,14607.49609375
1648176641.8747497,34425,14593.873046875
1648176807.916734,34574,14592.6640625
1648176968.1049275,34717,14611.2763671875
1648177129.931871,34862,14631.853515625
1648177298.0807984,35013,14628.8916015625
1648177423.0000768,35124,14464.7685546875
1648177579.3420753,35264,14467.9375
1648177731.9100642,35401,14336.9150390625
1648177886.1706243,35539,14353.451171875
1648178052.6100912,35688,14360.3076171875
1648178220.239212,35839,14368.4384765625
1648178370.2419384,35973,14525.0966796875
1648178522.3654716,36110,14520.275390625
1648178695.2375119,36266,14529.33203125
1648178861.4433162,36415,14538.1640625
1648179017.2550972,36555,14692.5947265625
1648179171.334973,36693,14855.109375
1648179338.4507759,36843,14845.986328125
1648179493.4046628,36982,14863.978515625
1648179653.869525,37126,14860.447265625
1648179809.0648708,37265,14883.1962890625
1648179973.5968406,37413,14903.4306640625
1648180136.393297,37559,14904.8369140625
1648180293.6182995,37700,14765.818359375
1648180462.0430732,37851,14761.88671875
1648180617.126118,37990,14772.32421875
1648180780.5563822,38137,14769.8212890625
1648180945.6391993,38286,14770.640625
1648181111.123726,38434,14764.1337890625
1648181281.0827887,38586,14787.0712890625
1648181433.1106942,38722,14790.412109375
1648181593.5528638,38866,14798.8017578125
1648181758.0383825,39014,14934.4482421875
1648181923.6106946,39162,14771.0302734375
1648182076.5306962,39299,14765.0966796875
1648182235.7993782,39442,14748.3427734375
1648182393.8175201,39584,14751.0361328125
1648182508.194178,39686,14593.8486328125
1648182671.0480356,39833,14577.6787109375
1648182828.9626334,39975,14584.8095703125
1648182977.0162265,40107,14578.8525390625
1648183126.056048,40241,14569.1533203125
1648183284.0468047,40382,14583.5244140625
1648183433.9731112,40516,14578.357421875
1648183585.1298022,40652,14603.435546875
1648183737.8730536,40789,14603.8994140625
1648183864.8576908,40902,14437.2763671875
1648184021.2496452,41043,14298.375
1648184178.482442,41184,14425.3818359375
1648184339.116021,41328,14434.380859375
1648184488.173243,41462,14437.4775390625
1648184642.315937,41600,14303.5673828125
1648184761.2722225,41706,13990.8779296875
1648184914.092514,41842,13999.9423828125
1648185074.3941548,41986,13994.291015625
1648185230.9517918,42127,14153.138671875
1648185387.789854,42267,14147.6220703125
1648185552.9683704,42415,14155.16015625
1648185702.6791837,42549,14312.3876953125
1648185873.1273105,42702,14318.4443359375
1648186026.3482342,42839,14334.4814453125
1648186188.7393985,42985,14330.724609375
1648186347.9862561,43128,14503.1669921875
1648186511.9041753,43276,14518.4716796875
1648186666.1841357,43414,14532.6806640625
1648186822.2140849,43554,14376.1787109375
1648186979.5810196,43695,14371.6083984375
1648187129.0017343,43829,14370.7490234375
1648187281.021091,43965,14368.470703125
1648187437.8721092,44105,14220.7802734375
1648187593.6732945,44245,14201.8486328125
1648187750.6196072,44386,14367.115234375
1648187905.2309601,44525,14522.4501953125
1648188056.9176288,44660,14527.896484375
1648188210.4395285,44798,14537.0595703125
1648188361.9887757,44934,14539.71875
1648188509.6690476,45066,14688.095703125
1648188656.3119226,45197,15001.1435546875
1648188815.431146,45339,14847.974609375
1648188972.9749582,45480,14837.962890625
1648189129.37711,45621,14712.01953125
1648189284.0351467,45760,14724.25390625
1648189435.7549012,45896,14725.072265625
1648189586.49642,46030,14729.9619140625
1648189738.5884492,46166,14738.7880859375
1648189892.0282073,46304,14736.0966796875
1648190044.2151294,46440,14730.650390625
1648190201.128331,46581,14721.912109375
1648190350.2625825,46714,14726.7626953125
1648190510.813542,46858,14713.1376953125
1648190662.9938152,46994,14870.6044921875
1648190828.163865,47142,14878.310546875
1648190982.964125,47281,14871.9951171875
1648191133.534621,47416,14881.1240234375
1648191303.8962803,47570,15023.3056640625
1648191454.0080595,47704,15025.1259765625
1648191604.5176663,47839,15034.8291015625
1648191757.1269994,47975,15026.84375
1648191908.8342566,48111,15044.900390625
1648192064.2821827,48250,15049.2470703125
1648192217.305744,48387,15036.59765625
1648192373.172077,48526,15041.2421875
1648192524.3473995,48662,15043.755859375
1648192672.0465736,48794,15214.2529296875
1648192825.5708032,48932,15227.7841796875
1648192970.5950675,49062,15371.0048828125
1648193112.4375763,49189,15361.380859375
1648193267.9540186,49328,15363.6611328125
1648193415.5582917,49460,15356.6474609375
1648193567.0977297,49596,15350.865234375
1648193720.5270576,49733,15359.1259765625
1648193870.656126,49867,15364.755859375
1648194027.6689246,50008,15364.2802734375
1648194177.4236994,50142,15364.7568359375
1648194298.0582218,50249,15199.537109375
1648194454.413228,50390,15193.0654296875
1648194598.97907,50520,15184.55859375
1648194755.838514,50661,15187.3828125
1648194915.0382938,50803,15177.2197265625
1648195028.5270746,50904,15013.8251953125
1648195181.9224536,51042,15027.16796875
1648195339.5895798,51183,15023.7861328125
1648195496.3422506,51323,14866.63671875
1648195651.6611178,51462,14869.2607421875
1648195796.0803084,51591,14863.51953125
1648195952.1797383,51731,14873.1650390625
1648196115.8681269,51878,14862.5029296875
1648196229.7536588,51979,14701.169921875
1648196374.599988,52109,14688.3720703125
1648196520.536428,52240,14690.75390625
1648196670.7083864,52374,14674.54296875
1648196791.0961463,52481,14514.0673828125
1648196940.8582497,52616,14509.6748046875
1648197089.7552772,52749,14518.5859375
1648197201.099896,52848,14362.515625
1648197353.428691,52984,14218.75390625
1648197502.7415962,53117,14213.3037109375
1648197661.9770694,53260,14223.337890625
1648197814.3740802,53397,14089.986328125
1648197967.66462,53534,14256.1552734375
1648198122.7481372,53673,14258.2353515625
1648198270.7987657,53806,14263.890625
1648198423.3131676,53943,14271.35546875
1648198585.4571517,54088,14272.13671875
1648198738.6854858,54225,14415.142578125
1648198892.2295523,54362,14417.986328125
1648199045.7849958,54500,14259.26171875
1648199195.6317465,54634,14406.5625
1648199344.3907084,54767,14399.1533203125
1648199485.4763958,54893,14406.82421875
1648199638.9723141,55031,14262.552734375
1648199786.316163,55163,14272.6884765625
1648199937.9321978,55299,14437.6318359375
1648200097.1753204,55442,14432.7158203125
1648200257.9378247,55586,14428.55078125
1648200403.6773396,55717,14445.6943359375
1648200555.492696,55853,14617.98046875
1648200713.2696166,55994,14637.53515625
1648200827.1634421,56095,14472.11328125
1648200979.0559075,56231,14642.8525390625
1648201128.6732943,56365,14778.6533203125
1648201283.1208599,56503,14792.3203125
1648201437.3133564,56641,14797.9521484375
1648201596.3479195,56784,14925.6064453125
1648201739.2075605,56912,14748.728515625
1648201886.8508701,57044,14746.6025390625
1648202042.7161074,57184,14741.076171875
1648202190.5733454,57316,14738.7685546875
1648202299.3997762,57412,14580.125
1648202450.131082,57547,14591.1123046875
1648202596.9664807,57678,14598.33203125
1648202755.99116,57820,14738.7587890625
1648202903.9765148,57952,14739.73046875
1648203050.3827195,58083,14604.232421875
1648203203.9431868,58220,14582.5
1648203375.6742935,58375,14725.1611328125
1648203489.0878088,58476,14553.1337890625
1648203640.7141588,58612,14540.7197265625
1648203800.8452177,58756,14407.8388671875
1648203949.844419,58889,14403.798828125
1648204111.402788,59034,14387.91015625
1648204268.244921,59175,14238.4443359375
1648204445.187758,59333,14227.4892578125
1648204605.1159265,59476,14379.0537109375
1648204759.1798651,59615,14362.9580078125
1648204917.0569293,59756,14375.720703125
1648205079.3283803,59901,14344.6396484375
1648205230.6729608,60037,14352.27734375
1648205401.6185336,60191,14368.3125
1648205559.8449986,60333,14397.91796875
1648205703.8705115,60462,14396.900390625
1648205851.455762,60594,14407.056640625
1648206009.1583762,60735,14402.4501953125
1648206152.0822682,60863,14559.6669921875
1648206297.546565,60994,14564.4033203125
1648206455.9968386,61136,14547.6611328125
1648206607.9411886,61272,14564.0986328125
1648206778.0527449,61425,14572.560546875
1648206938.9063013,61570,14708.9306640625
1648207089.8484755,61705,14731.1201171875
1648207246.780396,61845,14726.8642578125
1648207403.703104,61986,14896.9677734375
1648207566.632843,62132,14895.7314453125
1648207721.4462848,62270,15033.3349609375
1648207873.7000847,62406,15055.05859375
1648208031.911417,62548,15074.921875
1648208192.0325348,62692,15218.93359375
1648208366.815169,62849,15210.8642578125
1648208525.4606302,62992,15070.3173828125
1648208685.3012946,63135,14924.640625
1648208854.0591323,63286,14924.0947265625
1648209009.844616,63426,14952.1943359375
1648209173.0957906,63572,14797.3134765625
1648209335.412124,63717,14649.08984375
1648209527.5893352,63890,14637.9150390625
1648209682.7140183,64029,14645.6015625
1648209843.4690716,64173,14650.998046875
1648210009.447306,64322,14657.1083984375
1648210170.794701,64466,14664.5986328125
1648210331.5691364,64610,14661.115234375
1648210487.2429566,64750,14662.2666015625
1648210654.18201,64900,14646.4970703125
1648210813.7323341,65042,14648.919921875
1648210972.2935212,65184,14646.6796875
1648211136.7614472,65332,14633.529296875
1648211289.3979363,65468,14503.9130859375
1648211445.3476312,65608,14509.068359375
1648211602.0922372,65749,14528.4912109375
1648211768.2591527,65898,14516.21875
1648211921.0435326,66035,14500.6005859375
1648212080.2248921,66178,14488.73828125
1648212241.0902805,66323,14477.1982421875
1648212406.468215,66471,14333.4970703125
1648212564.372565,66612,14483.75
1648212729.0699785,66760,14644.6044921875
1648212890.6592486,66905,14500.0859375
1648213045.2020743,67044,14482.462890625
1648213200.4326208,67183,14624.115234375
1648213353.7108092,67320,14769.328125
1648213519.2499518,67468,14937.978515625
1648213678.572494,67610,14945.6640625
1648213833.4347692,67748,14935.365234375
1648213988.8498573,67886,14933.568359375
1648214145.9581077,68026,14921.3916015625
1648214300.7350657,68164,14930.2109375
1648214462.989787,68309,14934.2060546875
1648214614.5370882,68445,14936.8759765625
1648214770.7710063,68585,14928.1259765625
1648214937.006906,68734,14933.7607421875
1648215091.51099,68873,14943.236328125
1648215242.085094,69009,15082.7353515625
1648215399.941034,69150,15074.453125
1648215557.1169655,69290,15070.4638671875
1648215717.321787,69434,15081.3203125
1648215865.6518784,69566,15088.080078125
1648216040.016616,69723,15076.23828125
1648216193.503975,69860,14948.462890625
1648216359.8167005,70009,15095.8369140625
1648216517.0749896,70150,15097.5634765625
1648216675.7103863,70293,15084.423828125
1648216827.97512,70430,15231.7451171875
1648216989.1288044,70574,15102.5322265625
1648217160.7275171,70728,15098.4990234375
1648217325.2090445,70875,15085.15234375
1648217482.6159086,71017,15081.4560546875
1648217636.7614734,71155,15077.72265625
1648217787.554897,71290,15095.1494140625
1648217955.2199957,71441,15091.7890625
1648218145.3456395,71613,15023.1484375
1648218300.0892017,71752,15021.6494140625
1648218461.6099658,71896,15025.208984375
1648218620.4332852,72038,15048.611328125
1648218778.4477508,72180,15047.580078125
1648218929.6981335,72316,15046.5634765625
1648219096.5759518,72466,15043.388671875
1648219250.8064866,72604,15045.0517578125
1648219459.663588,72792,15021.3642578125
1648219627.8350852,72943,15006.990234375
1648219784.4292867,73083,15003.9833984375
1648219940.074664,73223,15014.837890625
1648220114.7594984,73380,15021.9921875
1648220276.4949746,73524,15155.1904296875
1648220441.952335,73672,15160.2900390625
1648220616.1939855,73828,15168.98046875
1648220782.5824025,73977,15179.1513671875
1648220941.4651272,74120,15031.791015625
1648221125.0634303,74286,15165.4033203125
1648221310.3013268,74452,15164.7216796875
1648221490.690499,74615,15183.822265625
1648221663.647643,74771,15165.5703125
1648221835.5254498,74925,15156.41796875
1648222032.4369652,75102,15127.9765625
1648222212.2619724,75264,15117.2392578125
1648222388.8000832,75423,15187.77734375
1648222570.2891371,75587,15165.169921875
1648222749.7583854,75747,15168.78515625
1648222936.227882,75915,15153.6220703125
1648223128.5372367,76089,15168.3115234375
1648223289.515098,76233,15171.470703125
1648223481.009371,76405,15178.2080078125
1648223674.153093,76579,15165.8095703125
1648223853.7089062,76740,15193.7099609375
1648224038.1170142,76906,15207.0888671875
1648224235.6111777,77084,15208.72265625
1648224431.6143088,77261,15186.3037109375
1648224618.0588572,77429,15201.1103515625
1648224797.5402296,77591,15207.9287109375
1648224997.4390295,77772,15213.13671875
1648225192.985384,77948,15201.5390625
1648225378.5140169,78115,15052.8974609375
1648225560.27677,78277,15198.1298828125
1648225747.44144,78445,15224.2001953125
1648225947.801239,78626,15242.2412109375
1648226119.9744022,78780,15225.7783203125
1648226297.1850183,78939,15237.166015625
1648226492.4440055,79114,15230.4765625
1648226690.3143656,79292,15239.8583984375
1648226863.3781545,79447,15112.2255859375
1648227043.6992874,79609,15123.37109375
1648227219.6328638,79767,15140.4482421875
1648227410.7713242,79939,15133.4013671875
1648227596.5870352,80106,15131.3115234375
1648227759.740035,80251,15121.451171875
1648227922.0230823,80397,15117.0732421875
1648228095.7279737,80553,15110.1640625
1648228261.7629428,80703,15117.525390625
1648228439.6236613,80863,15126.6455078125
1648228622.3331814,81027,15120.20703125
1648228794.8663645,81182,15117.837890625
1648228980.143194,81349,15127.146484375
1648229159.5337713,81511,15101.509765625
1648229344.0641658,81678,15103.94140625
1648229531.749876,81847,15103.814453125
1648229693.1923301,81992,15115.9951171875
1648229883.790346,82164,15262.5107421875
1648230065.6566315,82327,15257.1689453125
1648230249.2940412,82492,15237.6025390625
1648230434.4833994,82659,15219.146484375
1648230653.0220416,82856,15075.9287109375
1648230840.2432306,83025,15081.990234375
1648231032.005656,83198,15094.44921875
1648231219.8259494,83366,15091.5986328125
1648231408.6407723,83536,15233.9736328125
1648231596.9741473,83706,15235.509765625
1648231801.9982436,83891,15232.6083984375
1648231977.8697615,84049,15235.27734375
1648232165.6463966,84218,15234.5712890625
1648232345.8839383,84380,15240.4365234375
1648232541.7208724,84556,15241.693359375
1648232752.8652062,84747,15091.9658203125
1648232953.31633,84927,15079.8173828125
1648233149.3228755,85103,15056.197265625
1648233364.6302097,85298,15049.931640625
1648233554.56989,85469,15060.962890625
1648233752.2971303,85647,15059.0087890625
1648233975.283972,85849,15080.3466796875
1648234204.018568,86056,15079.2900390625
1648234391.2105854,86224,15070.5732421875
1648234584.435285,86398,15068.2783203125
1648234803.8906233,86596,15060.0908203125
1648235024.4143646,86796,14920.38671875
1648235300.9833317,87046,14913.0224609375
1648235563.4259973,87284,14910.36328125
1648235810.734373,87508,15049.88671875
1648236074.7036693,87747,15042.513671875
1648236303.208109,87954,15048.3603515625
1648236517.1175761,88148,15064.236328125
1648236804.0710948,88408,15068.2763671875
1648237135.3254106,88709,15059.240234375
1648237510.8128848,89052,15066.4921875
1648237809.897281,89325,15064.912109375
1648238227.0693169,89706,15059.1513671875
1648238697.605983,90136,15040.64453125
1648239018.1573076,90428,15028.6728515625
1648239308.445145,90692,15176.7138671875
1648239887.7978854,91222,15174.1005859375
1648240910.231278,92161,15157.9560546875
1648242380.063902,93514,15104.76171875
1648244849.4523816,95791,14973.9873046875
1648245916.7033439,96771,14921.1953125
